timestamp,vignette_id,title,model,run,status,VA1,VA2,VA3,VA4,FU1,FU2,FU3,RD1,RD2,RD3,IA1,IA2,IA3,ECI,SPI,va_score,fu_score,rd_score,ia_score,autonomy_index,interpretation
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,DeepSeek V3.2,1,ok,2,3,2,0,,,,3,,,2,0,,65,45,43.75,0,25,16.67,21.35,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,DeepSeek V3.2,2,ok,3,2,3,1,2,2,2,3,2,3,3,0,2,40,50,56.25,50,66.67,41.67,53.65,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,DeepSeek V3.2,3,ok,3,3,2,1,,,,2,,,3,1,0,75,30,56.25,0,16.67,33.33,26.56,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,DeepSeek V3.2,4,ok,2,3,2,0,1,1,2,2,1,2,3,1,2,70,40,43.75,33.33,41.67,50,42.19,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,DeepSeek V3.2,5,ok,2,3,2,1,0,0,0,2,1,3,2,1,1,75,25,50,0,50,33.33,33.33,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,DeepSeek V3.2,6,ok,4,4,4,1,,,,4,0,4,4,0,0,75,20,81.25,0,66.67,33.33,45.31,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,DeepSeek V3.2,7,ok,3,4,3,0,,,,4,,,2,0,,70,40,62.5,0,33.33,16.67,28.12,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,DeepSeek V3.2,8,ok,1,2,1,,,,,0,0,0,0,0,0,65,40,25,0,0,0,6.25,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,DeepSeek V3.2,9,ok,2,3,2,1,,,,2,,,3,,,75,30,50,0,16.67,25,22.92,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,DeepSeek V3.2,10,ok,2,2,2,0,,,,2,,2,2,1,1,70,40,37.5,0,33.33,33.33,26.04,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,Llama 3.3 70B,1,ok,3,2,2,1,1,1,1,2,1,2,2,0,0,40,20,50,25,41.67,16.67,33.33,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,Llama 3.3 70B,2,ok,3,3,3,2,1,1,1,2,2,2,2,1,1,40,20,68.75,25,50,33.33,44.27,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,Llama 3.3 70B,3,ok,3,2,2,1,1,1,1,2,1,2,2,1,1,40,40,50,25,41.67,33.33,37.5,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,Llama 3.3 70B,4,ok,3,3,3,1,2,1,1,2,1,2,2,0,0,40,20,62.5,33.33,41.67,16.67,38.54,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,Llama 3.3 70B,5,ok,3,2,2,1,1,1,1,2,1,2,2,1,1,40,20,50,25,41.67,33.33,37.5,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,Llama 3.3 70B,6,ok,3,3,3,1,2,1,1,2,1,2,2,0,0,40,20,62.5,33.33,41.67,16.67,38.54,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,Llama 3.3 70B,7,ok,3,2,2,1,1,1,1,2,1,2,2,0,0,40,20,50,25,41.67,16.67,33.33,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,Llama 3.3 70B,8,ok,3,2,2,1,1,1,1,2,1,1,2,0,0,40,20,50,25,33.33,16.67,31.25,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,Llama 3.3 70B,9,ok,3,2,2,1,1,1,1,2,1,2,2,1,1,40,20,50,25,41.67,33.33,37.5,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,Llama 3.3 70B,10,ok,3,2,2,1,1,1,1,2,1,2,2,0,0,40,20,50,25,41.67,16.67,33.33,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,Llama 4 Scout,1,ok,3,2,2,1,1,1,1,2,1,2,1,0,0,80,20,50,25,41.67,8.33,31.25,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,Llama 4 Scout,2,ok,3,3,2,0,0,0,0,2,1,2,2,1,1,80,40,50,0,41.67,33.33,31.25,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,Llama 4 Scout,3,ok,3,3,2,1,2,1,1,2,1,2,2,1,1,80,40,56.25,33.33,41.67,33.33,41.15,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,Llama 4 Scout,4,ok,3,3,3,1,1,1,1,2,1,2,1,0,0,80,20,62.5,25,41.67,8.33,34.38,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,Llama 4 Scout,5,ok,3,3,2,0,0,0,0,2,1,2,1,0,0,80,40,50,0,41.67,8.33,25,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,Llama 4 Scout,6,ok,3,3,2,0,0,0,0,2,1,2,1,0,0,80,40,50,0,41.67,8.33,25,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,Llama 4 Scout,7,ok,3,3,2,0,0,0,0,2,1,2,2,1,1,80,20,50,0,41.67,33.33,31.25,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,Llama 4 Scout,8,ok,3,3,2,1,1,0,0,2,0,2,2,1,1,80,40,56.25,8.33,33.33,33.33,32.81,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,Llama 4 Scout,9,ok,3,3,2,0,0,0,0,2,1,2,1,0,0,80,20,50,0,41.67,8.33,25,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,Llama 4 Scout,10,ok,3,2,3,1,1,1,1,2,1,2,1,0,0,80,40,56.25,25,41.67,8.33,32.81,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,Qwen 2.5 72B,1,ok,3,2,3,1,2,2,1,2,1,2,2,1,1,80,50,56.25,41.67,41.67,33.33,43.23,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,Qwen 2.5 72B,2,ok,4,3,3,2,3,2,2,2,1,2,3,1,1,70,50,75,58.33,41.67,41.67,54.17,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,Qwen 2.5 72B,3,ok,3,2,2,1,2,2,1,2,1,2,2,1,1,70,40,50,41.67,41.67,33.33,41.67,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,Qwen 2.5 72B,4,ok,3,2,2,1,2,2,1,2,1,2,2,1,1,70,50,50,41.67,41.67,33.33,41.67,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,Qwen 2.5 72B,5,ok,3,2,2,1,2,2,1,2,1,2,2,1,1,70,50,50,41.67,41.67,33.33,41.67,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,Qwen 2.5 72B,6,ok,3,2,3,2,3,3,2,3,2,3,2,1,1,70,60,62.5,66.67,66.67,33.33,57.29,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,Qwen 2.5 72B,7,ok,3,2,3,1,2,2,1,2,1,2,2,1,1,70,50,56.25,41.67,41.67,33.33,43.23,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,Qwen 2.5 72B,8,ok,3,2,3,1,2,2,2,2,1,2,2,1,1,70,40,56.25,50,41.67,33.33,45.31,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,Qwen 2.5 72B,9,ok,3,2,3,2,3,3,2,3,2,3,2,1,1,70,50,62.5,66.67,66.67,33.33,57.29,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,Qwen 2.5 72B,10,ok,3,2,3,1,3,2,2,2,1,2,2,1,1,70,40,56.25,58.33,41.67,33.33,47.4,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,Mixtral 8x7B,1,ok,3,3,,,,,,,,,,,,10,70,37.5,0,0,0,9.38,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,Mixtral 8x7B,2,ok,3,3,,,,,,,,,,,,50,70,37.5,0,0,0,9.38,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,Mixtral 8x7B,3,ok,3,3,,,,,,,,,,,,20,80,37.5,0,0,0,9.38,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,Mixtral 8x7B,4,ok,3,3,,,,,,,,,,,,50,70,37.5,0,0,0,9.38,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,Mixtral 8x7B,5,ok,3,3,,,,,,,,,,,,50,70,37.5,0,0,0,9.38,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,Mixtral 8x7B,6,ok,3,3,,,,,,,,,,,,10,70,37.5,0,0,0,9.38,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,Mixtral 8x7B,7,ok,3,3,,,,,,,,,,,,10,70,37.5,0,0,0,9.38,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,Mixtral 8x7B,8,ok,3,3,,,,,,,,,,,,20,80,37.5,0,0,0,9.38,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,Mixtral 8x7B,9,ok,3,3,,,,,,,,,,,,50,70,37.5,0,0,0,9.38,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,0d66c650-bf76-4d5f-8f86-f7b81caf53ab,Case Study – Moral Distress and Hospital Workers,Mixtral 8x7B,10,ok,3,3,,,,,,,,,,,,50,70,37.5,0,0,0,9.38,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,106c4134-4378-4902-925c-1f1466e11eb6,Case Study – “I Don’t Trust It.” Vaccine Hesitancy During a Pandemic,Claude Sonnet 4.6,1,ok,3,2,2,1,2,1,2,2,2,3,3,1,2,15,35,50,41.67,58.33,50,50,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,106c4134-4378-4902-925c-1f1466e11eb6,Case Study – “I Don’t Trust It.” Vaccine Hesitancy During a Pandemic,Claude Sonnet 4.6,2,ok,3,2,2,1,2,1,2,2,2,3,3,1,2,15,35,50,41.67,58.33,50,50,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,106c4134-4378-4902-925c-1f1466e11eb6,Case Study – “I Don’t Trust It.” Vaccine Hesitancy During a Pandemic,Claude Sonnet 4.6,3,ok,3,2,2,1,2,1,2,2,2,3,3,1,2,15,35,50,41.67,58.33,50,50,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,106c4134-4378-4902-925c-1f1466e11eb6,Case Study – “I Don’t Trust It.” Vaccine Hesitancy During a Pandemic,Claude Sonnet 4.6,4,ok,3,2,2,1,2,1,2,2,2,3,3,1,2,15,35,50,41.67,58.33,50,50,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,106c4134-4378-4902-925c-1f1466e11eb6,Case Study – “I Don’t Trust It.” Vaccine Hesitancy During a Pandemic,Claude Sonnet 4.6,5,ok,3,2,2,1,2,1,2,2,2,3,3,1,2,15,35,50,41.67,58.33,50,50,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,106c4134-4378-4902-925c-1f1466e11eb6,Case Study – “I Don’t Trust It.” Vaccine Hesitancy During a Pandemic,Claude Sonnet 4.6,6,ok,3,2,2,1,2,1,2,2,2,3,3,1,2,15,35,50,41.67,58.33,50,50,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,106c4134-4378-4902-925c-1f1466e11eb6,Case Study – “I Don’t Trust It.” Vaccine Hesitancy During a Pandemic,Claude Sonnet 4.6,7,ok,3,2,2,1,2,1,2,2,2,3,3,1,2,15,35,50,41.67,58.33,50,50,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,106c4134-4378-4902-925c-1f1466e11eb6,Case Study – “I Don’t Trust It.” Vaccine Hesitancy During a Pandemic,Claude Sonnet 4.6,8,ok,3,2,2,1,2,1,2,2,2,3,3,1,2,15,35,50,41.67,58.33,50,50,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,106c4134-4378-4902-925c-1f1466e11eb6,Case Study – “I Don’t Trust It.” Vaccine Hesitancy During a Pandemic,Claude Sonnet 4.6,9,ok,3,2,2,1,2,1,2,2,2,3,3,1,2,15,35,50,41.67,58.33,50,50,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,106c4134-4378-4902-925c-1f1466e11eb6,Case Study – “I Don’t Trust It.” Vaccine Hesitancy During a Pandemic,Claude Sonnet 4.6,10,ok,3,2,2,1,2,1,2,2,2,3,3,1,2,15,35,50,41.67,58.33,50,50,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,106c4134-4378-4902-925c-1f1466e11eb6,Case Study – “I Don’t Trust It.” Vaccine Hesitancy During a Pandemic,GPT-5.4,1,ok,3,2,2,,2,1,2,2,1,2,3,1,3,10,35,43.75,41.67,41.67,58.33,46.35,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,106c4134-4378-4902-925c-1f1466e11eb6,Case Study – “I Don’t Trust It.” Vaccine Hesitancy During a Pandemic,GPT-5.4,2,ok,3,3,2,,2,1,2,2,1,2,3,1,4,10,35,50,41.67,41.67,66.67,50,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,106c4134-4378-4902-925c-1f1466e11eb6,Case Study – “I Don’t Trust It.” Vaccine Hesitancy During a Pandemic,GPT-5.4,3,ok,3,3,2,,2,1,2,2,1,2,3,1,4,10,35,50,41.67,41.67,66.67,50,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,106c4134-4378-4902-925c-1f1466e11eb6,Case Study – “I Don’t Trust It.” Vaccine Hesitancy During a Pandemic,GPT-5.4,4,ok,3,2,2,2,2,1,2,2,1,2,3,1,4,10,40,56.25,41.67,41.67,66.67,51.56,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,106c4134-4378-4902-925c-1f1466e11eb6,Case Study – “I Don’t Trust It.” Vaccine Hesitancy During a Pandemic,GPT-5.4,5,ok,3,2,2,,2,1,2,2,1,2,3,1,3,10,35,43.75,41.67,41.67,58.33,46.35,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,106c4134-4378-4902-925c-1f1466e11eb6,Case Study – “I Don’t Trust It.” Vaccine Hesitancy During a Pandemic,GPT-5.4,6,ok,3,3,2,1,2,1,2,2,1,2,3,1,4,10,35,56.25,41.67,41.67,66.67,51.56,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,106c4134-4378-4902-925c-1f1466e11eb6,Case Study – “I Don’t Trust It.” Vaccine Hesitancy During a Pandemic,GPT-5.4,7,ok,3,3,2,,2,1,2,2,1,2,3,1,4,10,35,50,41.67,41.67,66.67,50,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,106c4134-4378-4902-925c-1f1466e11eb6,Case Study – “I Don’t Trust It.” Vaccine Hesitancy During a Pandemic,GPT-5.4,8,ok,3,2,2,1,2,1,2,2,1,2,3,1,4,10,35,50,41.67,41.67,66.67,50,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,106c4134-4378-4902-925c-1f1466e11eb6,Case Study – “I Don’t Trust It.” Vaccine Hesitancy During a Pandemic,GPT-5.4,9,ok,3,2,2,1,2,1,2,2,1,2,3,1,4,10,40,50,41.67,41.67,66.67,50,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,106c4134-4378-4902-925c-1f1466e11eb6,Case Study – “I Don’t Trust It.” Vaccine Hesitancy During a Pandemic,GPT-5.4,10,ok,3,2,2,,2,1,2,2,1,2,3,1,4,10,35,43.75,41.67,41.67,66.67,48.44,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,106c4134-4378-4902-925c-1f1466e11eb6,Case Study – “I Don’t Trust It.” Vaccine Hesitancy During a Pandemic,Gemini 3 Flash Lite Preview,1,ok,3,3,3,1,2,1,2,2,1,3,3,2,3,10,20,62.5,41.67,50,66.67,55.21,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,106c4134-4378-4902-925c-1f1466e11eb6,Case Study – “I Don’t Trust It.” Vaccine Hesitancy During a Pandemic,Gemini 3 Flash Lite Preview,2,ok,3,3,3,1,2,1,2,2,1,3,3,2,3,10,20,62.5,41.67,50,66.67,55.21,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,106c4134-4378-4902-925c-1f1466e11eb6,Case Study – “I Don’t Trust It.” Vaccine Hesitancy During a Pandemic,Gemini 3 Flash Lite Preview,3,ok,3,3,3,1,2,1,2,2,1,3,3,2,3,10,20,62.5,41.67,50,66.67,55.21,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,106c4134-4378-4902-925c-1f1466e11eb6,Case Study – “I Don’t Trust It.” Vaccine Hesitancy During a Pandemic,Gemini 3 Flash Lite Preview,4,ok,3,3,3,1,2,1,2,2,1,3,3,2,3,10,20,62.5,41.67,50,66.67,55.21,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,106c4134-4378-4902-925c-1f1466e11eb6,Case Study – “I Don’t Trust It.” Vaccine Hesitancy During a Pandemic,Gemini 3 Flash Lite Preview,5,ok,3,3,3,1,2,1,2,2,1,3,4,3,4,10,40,62.5,41.67,50,91.67,61.46,Adequate autonomy; additional supports may optimize
20260307_121342,106c4134-4378-4902-925c-1f1466e11eb6,Case Study – “I Don’t Trust It.” Vaccine Hesitancy During a Pandemic,Gemini 3 Flash Lite Preview,6,ok,3,3,3,1,2,1,2,2,1,3,3,2,3,10,20,62.5,41.67,50,66.67,55.21,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,106c4134-4378-4902-925c-1f1466e11eb6,Case Study – “I Don’t Trust It.” Vaccine Hesitancy During a Pandemic,Gemini 3 Flash Lite Preview,7,ok,3,3,3,1,2,1,1,2,1,3,3,2,3,10,40,62.5,33.33,50,66.67,53.12,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,106c4134-4378-4902-925c-1f1466e11eb6,Case Study – “I Don’t Trust It.” Vaccine Hesitancy During a Pandemic,Gemini 3 Flash Lite Preview,8,ok,3,3,3,1,2,1,2,2,1,3,3,2,3,10,40,62.5,41.67,50,66.67,55.21,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,106c4134-4378-4902-925c-1f1466e11eb6,Case Study – “I Don’t Trust It.” Vaccine Hesitancy During a Pandemic,Gemini 3 Flash Lite Preview,9,ok,3,3,3,1,2,1,2,2,1,3,4,3,4,10,40,62.5,41.67,50,91.67,61.46,Adequate autonomy; additional supports may optimize
20260307_121342,106c4134-4378-4902-925c-1f1466e11eb6,Case Study – “I Don’t Trust It.” Vaccine Hesitancy During a Pandemic,Gemini 3 Flash Lite Preview,10,ok,3,3,3,1,2,1,2,2,1,3,4,3,4,10,40,62.5,41.67,50,91.67,61.46,Adequate autonomy; additional supports may optimize
20260307_121342,106c4134-4378-4902-925c-1f1466e11eb6,Case Study – “I Don’t Trust It.” Vaccine Hesitancy During a Pandemic,Grok 4.1 Fast,1,ok,3,3,3,1,3,1,3,2,1,4,2,0,3,0,30,62.5,58.33,58.33,41.67,55.21,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,106c4134-4378-4902-925c-1f1466e11eb6,Case Study – “I Don’t Trust It.” Vaccine Hesitancy During a Pandemic,Grok 4.1 Fast,2,ok,3,3,3,1,2,1,3,2,1,4,3,0,2,0,30,62.5,50,58.33,41.67,53.12,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,106c4134-4378-4902-925c-1f1466e11eb6,Case Study – “I Don’t Trust It.” Vaccine Hesitancy During a Pandemic,Grok 4.1 Fast,3,ok,3,3,3,1,2,1,3,3,1,4,3,0,4,0,30,62.5,50,66.67,58.33,59.38,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,106c4134-4378-4902-925c-1f1466e11eb6,Case Study – “I Don’t Trust It.” Vaccine Hesitancy During a Pandemic,Grok 4.1 Fast,4,ok,3,3,3,1,3,1,3,2,1,4,3,0,2,0,30,62.5,58.33,58.33,41.67,55.21,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,106c4134-4378-4902-925c-1f1466e11eb6,Case Study – “I Don’t Trust It.” Vaccine Hesitancy During a Pandemic,Grok 4.1 Fast,5,ok,3,3,3,1,2,1,3,2,1,4,2,0,4,5,30,62.5,50,58.33,50,55.21,Autonomy not fully demonstrated; reassessment recommended
20260307_121342,106c4134-4378-4902-925c-1f1466e11eb6,Case Study – “I Don’t Trust It.” Vaccine Hesitancy During a Pandemic,Grok 4.1 Fast,6,ok,3,2,3,1,2,1,3,2,1,3,2,0,4,0,25,56.25,50,50,50,51.56,Autonomy not fully demonstrated; reassessment recommended
